event_key,frameId,matching_score,event_name,period_id,possession_number,playing_block_number,event_secs,tracking_secs,tr_x,adjusted_x,tr_y,adjusted_y,teamId,possession_team_id,possessionSide,playerId,opponentId,player_on_frame
2211501723,20058,0.5926902456386507,Out,1,23,13,668.2,668.5666666666667,49.81,40.005,66.38376811594202,69.22399999999999,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,2f40e3a0e62efcd2b4e66489453a7dd1a0162d1c48435e38063a9470df9319f1,cedfe37314f4cda689006461498a507b1b33009e076f5cf440911cbc33e7e10c,True
2211501659,20058,0.5926853501718986,Out,1,23,13,668.2,668.5666666666667,49.59,40.005,65.64463768115941,69.22399999999999,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,cedfe37314f4cda689006461498a507b1b33009e076f5cf440911cbc33e7e10c,2f40e3a0e62efcd2b4e66489453a7dd1a0162d1c48435e38063a9470df9319f1,True
2211501729,20643,0.792984051674823,Pass,1,23,14,688.3,688.0666666666667,41.53000000000001,36.855,66.97507246376813,68.0,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,433ac3bb16333f5538cae2c0874dfa5042e62951b43237b60e94a1ac1986fdd4,,True
2211562077,20683,0.47641189462092665,50/50,1,23,14,689.4,689.4,56.77,54.915,65.2504347826087,63.92,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,27a873ab8064d003025d1809775a404ea6d66f3ce24ea895a7a5ba10d8b34f98,efe57814ad66d98aec04cec9279350a9454065bebacac0a0d83c4efac16fac65,True
2211562075,20683,0.47425148882175994,50/50,1,23,14,689.4,689.4,56.99,54.915,64.27478260869566,63.92,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,efe57814ad66d98aec04cec9279350a9454065bebacac0a0d83c4efac16fac65,27a873ab8064d003025d1809775a404ea6d66f3ce24ea895a7a5ba10d8b34f98,True
2211501745,20686,0.4689552569132316,Interception,1,23,14,689.5,689.5,56.52,56.175,65.35884057971013,64.87200000000001,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,27a873ab8064d003025d1809775a404ea6d66f3ce24ea895a7a5ba10d8b34f98,,True
2211501757,20730,0.6357787860182045,Pass,1,24,14,690.2,690.9666666666667,45.08,38.64,64.10724637681159,65.416,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,d852020e305114abbdef2c6680626fd9743629a930f194715237a2c97f1d2974,,True
2211501759,20755,0.8276910371396973,Ball recovery,1,24,14,691.8,691.8,39.07,39.584999999999994,58.19420289855072,58.548,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,959d1756675b93dfda464e3c7c5edf58f038f0608006b4072aeaa67fd52476d6,,True
2211501781,20798,0.8298334075878624,Pass,1,24,14,693.5,693.2333333333333,42.15,40.31999999999999,51.38434782608696,49.436,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,959d1756675b93dfda464e3c7c5edf58f038f0608006b4072aeaa67fd52476d6,,True
2211501811,20894,0.7972346746930469,Pass,1,24,14,696.6,696.4333333333333,50.71999999999999,47.565,34.758840579710146,34.476000000000006,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,a093f6b55254780919cddeec4b607b4b72b97497f7acfa4aa71acfafe146a0e9,,True
2211501825,20948,0.6597980137458819,Pass,1,24,14,699.4,698.2333333333333,44.79,40.635000000000005,9.608695652173912,6.460000000000001,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,4fdd6d44f27fccd6926b99b66b96ac31acb58d78aa3c5a38c1cab36fb7cd9c05,,True
2211501833,21037,0.8936426396599372,Pass,1,24,14,701.2,701.2,29.3,30.239999999999995,4.001159420289854,5.167999999999992,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,6789255fa015dd9f081e05d224552ca72e61afd17309ed6b406c4b423e38dc26,,True
2211501855,21110,0.8070389867066377,Pass,1,24,14,704.0,703.6333333333333,40.760000000000005,39.06,14.319420289855074,16.116000000000007,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,a093f6b55254780919cddeec4b607b4b72b97497f7acfa4aa71acfafe146a0e9,,True
2211501891,21197,0.8285049829204797,Pass,1,24,14,706.7,706.5333333333333,50.5,47.985,42.721739130434784,43.928,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,27a873ab8064d003025d1809775a404ea6d66f3ce24ea895a7a5ba10d8b34f98,,True
2211501913,21332,0.8125735904118697,Pass,1,24,14,711.8,711.0333333333333,34.53,32.760000000000005,57.94782608695652,57.664,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,fb80b18384aa51fa727536f3f44101528774e988c3aee349769af28b85313e0a,,True
2211501917,21401,0.8110259661155149,Pass,1,24,14,713.7,713.3333333333334,50.02,47.355,46.97913043478261,45.56,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,27a873ab8064d003025d1809775a404ea6d66f3ce24ea895a7a5ba10d8b34f98,,True
2211501967,21458,0.8315515522585182,Pass,1,24,14,715.5,715.2333333333333,53.4,54.39,29.0231884057971,29.308,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,957e96878335293e1b2d97a906ccf182c725390214158f4e0f54c56b0cf41fb1,,True
2211501991,21590,0.7316945776480307,Pass,1,24,14,719.9,719.6333333333333,38.65,38.114999999999995,10.899710144927536,15.912000000000006,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,a093f6b55254780919cddeec4b607b4b72b97497f7acfa4aa71acfafe146a0e9,,True
2211501995,21713,0.8328156686182699,Pass,1,24,14,723.8,723.7333333333333,44.010000000000005,42.0,48.408115942028985,50.388000000000005,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,27a873ab8064d003025d1809775a404ea6d66f3ce24ea895a7a5ba10d8b34f98,,True
2211502015,21734,0.7610612233373697,Pass,1,24,14,724.5,724.4333333333333,36.16,33.39,49.088115942028985,47.804,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,d852020e305114abbdef2c6680626fd9743629a930f194715237a2c97f1d2974,,True
2211502027,21812,0.7761930775391294,Pass,1,24,14,727.4,727.0333333333333,39.4,35.80499999999999,44.68289855072464,45.288,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,cedfe37314f4cda689006461498a507b1b33009e076f5cf440911cbc33e7e10c,,True
2211502033,21841,0.877137237509015,Ball recovery,1,25,14,728.0,728.0,31.05,32.97,33.43826086956521,32.3,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,f53baced004e706c14e75f1517bd2ed17bae041919fa9c9b225a0bc1a8712826,,True
2211502045,21896,0.8230655498842638,Pass,1,25,14,730.0,729.8333333333334,35.370000000000005,35.489999999999995,35.36,33.11600000000001,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,f53baced004e706c14e75f1517bd2ed17bae041919fa9c9b225a0bc1a8712826,,True
2211502047,21962,0.8337361509896122,Take On,1,25,14,732.2,732.0333333333333,36.89,35.385000000000005,46.08231884057971,48.076,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,aa96464d2088f91d0f9fe2e78e6d609854dc28860f10cc1f9b7557306f833cc3,d852020e305114abbdef2c6680626fd9743629a930f194715237a2c97f1d2974,True
2211502071,21969,0.8084790954377638,Tackle,1,26,14,732.3,732.2666666666667,38.1,35.385000000000005,47.46202898550724,48.076,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,d852020e305114abbdef2c6680626fd9743629a930f194715237a2c97f1d2974,aa96464d2088f91d0f9fe2e78e6d609854dc28860f10cc1f9b7557306f833cc3,True
2211502073,22009,0.8466039642625219,Ball recovery,1,26,14,733.6,733.6,43.510000000000005,40.53,43.31304347826087,45.492,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,a093f6b55254780919cddeec4b607b4b72b97497f7acfa4aa71acfafe146a0e9,,True
2211502077,22022,0.7768258720649956,Pass,1,26,14,734.5,734.0333333333333,43.78000000000001,40.53,43.59884057971015,45.492,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,a093f6b55254780919cddeec4b607b4b72b97497f7acfa4aa71acfafe146a0e9,,True
2211502095,22078,0.863251173450819,Take On,1,26,14,735.9,735.9,33.55,31.920000000000016,35.81333333333334,33.32,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,3536a7999c8445b5e976a97ac29ddaeb67f8617ff3b8d73bc4401f76bcc672e2,9f43f887be46814fd9e7190b0296432ddd2c83ea3ac1aabfc74132fc8bb57d02,True
2211502087,22078,0.8787354752470139,Challenge,1,26,14,735.9,735.9,31.85,31.920000000000016,35.50782608695652,33.32,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,9f43f887be46814fd9e7190b0296432ddd2c83ea3ac1aabfc74132fc8bb57d02,3536a7999c8445b5e976a97ac29ddaeb67f8617ff3b8d73bc4401f76bcc672e2,True
2211502107,22142,0.8812672879367648,Pass,1,26,14,738.1,738.0333333333333,28.04,26.775000000000006,26.914202898550723,27.403999999999996,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,3536a7999c8445b5e976a97ac29ddaeb67f8617ff3b8d73bc4401f76bcc672e2,,True
2211502097,22173,0.596644483838774,Pass,1,27,14,739.1,739.0666666666667,19.72,18.06,31.713623188405798,28.9,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,a295a138484cecf22212ad9f65be919fd385667e19fc88494eee2606ea962a46,,False
2211502115,22240,0.7279007188397816,Ball recovery,1,27,14,739.7,741.3,25.81,27.3,22.853913043478254,21.828000000000003,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,9f43f887be46814fd9e7190b0296432ddd2c83ea3ac1aabfc74132fc8bb57d02,,True
2211502143,22349,0.8608476072808418,Take On,1,27,14,745.0,744.9333333333333,38.33,39.06,6.543768115942029,4.42,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,9f43f887be46814fd9e7190b0296432ddd2c83ea3ac1aabfc74132fc8bb57d02,,True
2211502153,22438,0.8396140446640845,Ball recovery,1,28,14,747.9,747.9,55.5,58.17,1.6655072463768092,3.739999999999995,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,a093f6b55254780919cddeec4b607b4b72b97497f7acfa4aa71acfafe146a0e9,,True
2211502201,22486,0.9093130915169165,Foul,1,28,14,749.5,749.5,63.16,64.05,1.2910144927536251,2.312000000000012,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,a093f6b55254780919cddeec4b607b4b72b97497f7acfa4aa71acfafe146a0e9,9f43f887be46814fd9e7190b0296432ddd2c83ea3ac1aabfc74132fc8bb57d02,True
2211502211,22486,0.558277536223212,Foul,1,28,14,749.5,749.5,52.83,64.05,6.090434782608696,2.312000000000012,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,9f43f887be46814fd9e7190b0296432ddd2c83ea3ac1aabfc74132fc8bb57d02,a093f6b55254780919cddeec4b607b4b72b97497f7acfa4aa71acfafe146a0e9,False
2211502229,22643,0.35482850904482244,Pass,1,28,15,755.7,754.7333333333333,71.78999999999999,69.825,6.21855072463768,2.176000000000002,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,957e96878335293e1b2d97a906ccf182c725390214158f4e0f54c56b0cf41fb1,,False
2211502237,22725,0.3914100283052297,Pass,1,28,15,757.3,757.4666666666667,70.23,67.2,7.233623188405797,14.21200000000001,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,a093f6b55254780919cddeec4b607b4b72b97497f7acfa4aa71acfafe146a0e9,,True
2211502263,22832,0.6726423920464625,Pass,1,28,15,761.5,761.0333333333333,76.15,75.91499999999999,28.057391304347828,35.903999999999996,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,27a873ab8064d003025d1809775a404ea6d66f3ce24ea895a7a5ba10d8b34f98,,True
2211502273,22946,0.7962750303130249,Pass,1,28,15,764.9,764.8333333333334,58.45,57.855,9.096231884057971,12.376000000000005,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,a093f6b55254780919cddeec4b607b4b72b97497f7acfa4aa71acfafe146a0e9,,True
2211502289,22970,0.8280642688380097,Pass,1,28,15,765.9,765.6333333333333,56.27,56.595,1.6556521739130432,4.216000000000001,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,4fdd6d44f27fccd6926b99b66b96ac31acb58d78aa3c5a38c1cab36fb7cd9c05,,True
2211502313,23055,0.8353777008488825,Pass,1,28,15,768.3,768.4666666666667,69.52,72.24000000000001,10.495652173913042,11.152000000000008,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,957e96878335293e1b2d97a906ccf182c725390214158f4e0f54c56b0cf41fb1,,True
2211502329,23135,0.7345590263315271,Pass,1,28,15,771.3,771.1333333333333,71.06,69.195,33.62550724637681,39.508,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,27a873ab8064d003025d1809775a404ea6d66f3ce24ea895a7a5ba10d8b34f98,,True
2211502335,23187,0.5045962453471579,Pass,1,28,15,774.9,772.8666666666667,58.010000000000005,44.625,56.903188405797096,63.036,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,fb80b18384aa51fa727536f3f44101528774e988c3aee349769af28b85313e0a,,True
2211502347,23272,0.8132882104272072,Pass,1,28,15,775.7,775.7,38.02,35.7,44.140869565217386,47.396,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,3536a7999c8445b5e976a97ac29ddaeb67f8617ff3b8d73bc4401f76bcc672e2,,True
2211502357,23320,0.7764880466340947,Pass,1,28,15,777.3,777.3,31.52,28.77000000000001,49.95536231884058,55.148,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,959d1756675b93dfda464e3c7c5edf58f038f0608006b4072aeaa67fd52476d6,,True
2211502359,23366,0.7307517310336678,Pass,1,28,15,779.2,778.8333333333334,28.35,27.720000000000013,61.78144927536232,64.736,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,fb80b18384aa51fa727536f3f44101528774e988c3aee349769af28b85313e0a,,True
2211502375,23404,0.8249876248597044,Clearance,1,28,15,780.1,780.1,16.590000000000003,18.584999999999994,42.32753623188406,42.908,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,a295a138484cecf22212ad9f65be919fd385667e19fc88494eee2606ea962a46,,True
2211502379,23434,0.7699164771929523,Ball recovery,1,29,15,780.8,781.1,15.670000000000002,19.425,47.905507246376814,47.66799999999999,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,04583a17d5b509c171892bcbf4d3a5b9ed2dfa519c06b4320f1658d3d427e6ea,,True
2211502387,23455,0.8473852571727502,Pass,1,29,15,781.8,781.8,16.25,19.319999999999997,48.54608695652173,49.02799999999999,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,04583a17d5b509c171892bcbf4d3a5b9ed2dfa519c06b4320f1658d3d427e6ea,,True
2211502397,23513,0.8449184461006459,Pass,1,29,15,783.9,783.7333333333333,18.56,20.685,58.11536231884058,59.907999999999994,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,433ac3bb16333f5538cae2c0874dfa5042e62951b43237b60e94a1ac1986fdd4,,True
2211502429,23551,0.46073884978252294,Pass,1,30,15,785.0,785.0,38.27,39.900000000000006,48.10260869565217,47.124,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,a093f6b55254780919cddeec4b607b4b72b97497f7acfa4aa71acfafe146a0e9,,True
2211502433,23719,0.8897746057090464,Ball recovery,1,30,15,790.6,790.6,69.85,71.505,64.10724637681159,65.416,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,cedfe37314f4cda689006461498a507b1b33009e076f5cf440911cbc33e7e10c,,True
2211502451,23750,0.8455234260137231,Pass,1,30,15,791.9,791.6333333333333,70.93,72.13499999999999,62.13623188405796,63.58,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,cedfe37314f4cda689006461498a507b1b33009e076f5cf440911cbc33e7e10c,,True
2211502467,23816,0.8652867525867647,Pass,1,30,15,794.1,793.8333333333334,69.75,69.825,51.98550724637681,51.952,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,27a873ab8064d003025d1809775a404ea6d66f3ce24ea895a7a5ba10d8b34f98,,True
2211502485,23876,0.7880427411842059,Pass,1,30,15,796.1,795.8333333333334,64.72,63.42,60.24405797101449,64.26,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,cedfe37314f4cda689006461498a507b1b33009e076f5cf440911cbc33e7e10c,,True
2211502507,23996,0.8274972632195379,Pass,1,30,15,800.1,799.8333333333334,69.24,68.46000000000001,41.795362318840574,39.236000000000004,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,27a873ab8064d003025d1809775a404ea6d66f3ce24ea895a7a5ba10d8b34f98,,True
2211502521,24092,0.7834098002352556,Pass,1,30,15,804.1,803.0333333333333,63.63,63.735,4.947246376811593,3.603999999999999,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,4fdd6d44f27fccd6926b99b66b96ac31acb58d78aa3c5a38c1cab36fb7cd9c05,,True
2211502523,24197,0.8180908464627682,Pass,1,30,15,806.9,806.5333333333333,55.45,57.855,10.840579710144928,11.016000000000005,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,6789255fa015dd9f081e05d224552ca72e61afd17309ed6b406c4b423e38dc26,9f43f887be46814fd9e7190b0296432ddd2c83ea3ac1aabfc74132fc8bb57d02,True
2211502527,24201,0.4823619577637896,Blocked Pass,1,31,15,807.0,806.6666666666666,47.19,58.695,12.979130434782611,9.315999999999999,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,9f43f887be46814fd9e7190b0296432ddd2c83ea3ac1aabfc74132fc8bb57d02,6789255fa015dd9f081e05d224552ca72e61afd17309ed6b406c4b423e38dc26,True
2211502529,24211,0.8692857833076113,Ball touch,1,31,15,807.0,807.0,55.7,56.805,8.928695652173912,10.54,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,6789255fa015dd9f081e05d224552ca72e61afd17309ed6b406c4b423e38dc26,,True
2211502535,24261,0.8258419753917977,Ball recovery,1,31,15,807.9,808.6666666666666,59.2,60.48,10.544927536231883,10.812000000000001,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,f53baced004e706c14e75f1517bd2ed17bae041919fa9c9b225a0bc1a8712826,,True
2211502551,24263,0.8871852703576207,Pass,1,31,15,808.9,808.7333333333333,59.53000000000001,60.48,10.653333333333332,10.812000000000001,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,f53baced004e706c14e75f1517bd2ed17bae041919fa9c9b225a0bc1a8712826,,True
2211502557,24380,0.9055617015427667,Pass,1,31,15,812.9,812.6333333333333,89.2,90.3,6.297391304347826,6.46,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,efe57814ad66d98aec04cec9279350a9454065bebacac0a0d83c4efac16fac65,,True
2211502561,24405,0.8018734556789772,Ball touch,1,31,15,812.9,813.4666666666667,95.22,96.495,13.521159420289854,11.832000000000003,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,957e96878335293e1b2d97a906ccf182c725390214158f4e0f54c56b0cf41fb1,,True
2211502571,24407,0.4718876408596362,Corner Awarded,1,31,15,814.2,813.5333333333333,91.54,94.92,7.085797101449276,13.056,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,efe57814ad66d98aec04cec9279350a9454065bebacac0a0d83c4efac16fac65,957e96878335293e1b2d97a906ccf182c725390214158f4e0f54c56b0cf41fb1,True
2211502573,24407,0.5502230786064264,Corner Awarded,1,31,15,814.2,813.5333333333333,95.41,94.92,13.531014492753624,13.056000000000001,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,957e96878335293e1b2d97a906ccf182c725390214158f4e0f54c56b0cf41fb1,efe57814ad66d98aec04cec9279350a9454065bebacac0a0d83c4efac16fac65,True
2211502895,25732,0.3125,Pass,1,31,16,857.7,857.7,88.06000000000002,104.475,17.768695652173914,0.34,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,433ac3bb16333f5538cae2c0874dfa5042e62951b43237b60e94a1ac1986fdd4,,False
